Student_ID,Country,Age,Gender,Education_Level,Field_of_Study,Platform_Used,Device_Used,Learning_Mode,Enrollment_Date,Daily_Learning_Hours,Quizzes_Attempted,Assignments_Submitted,Course_Completion_Rate(%),Satisfaction_Score(1-5)
700,France,21,Other,Postgraduate,Data Science,YouTube Learning,Desktop,Hybrid,2023-09-13,1.06,17,9,98.65,2
701,UK,36,Male,Professional,Arts,Udacity,Laptop,Hybrid,2023-12-22,1.46,10,10,30.63,4
702,France,30,Other,Professional,Business,Udacity,Mobile,Self-Paced,2023-10-28,0.57,0,9,76.37,1
703,Brazil,17,Male,Professional,Data Science,edX,Laptop,Instructor-Led,2023-03-12,2.13,4,6,49.96,2
704,UAE,16,Male,Postgraduate,Engineering,Udemy,Laptop,Hybrid,2023-06-12,4.68,16,6,71.49,3
705,Australia,39,Other,Postgraduate,Business,Khan Academy,Mobile,Self-Paced,2023-01-28,4.16,7,10,92.53,2
706,Canada,20,Male,Undergraduate,Business,Udacity,Mobile,Instructor-Led,2023-09-09,1.56,20,2,25.6,2
707,Australia,30,Female,Postgraduate,Medicine,Khan Academy,Laptop,Instructor-Led,2023-08-28,4.47,7,6,44.92,2
708,China,43,Female,Professional,Business,Khan Academy,Mobile,Instructor-Led,2023-09-04,5.85,12,6,26.4,2
709,Canada,50,Other,Undergraduate,Engineering,Khan Academy,Desktop,Instructor-Led,2023-08-07,4.67,9,9,88.32,5
710,Canada,45,Male,Undergraduate,Business,Coursera,Mobile,Hybrid,2023-08-21,3.59,15,1,42.66,3
711,China,34,Other,High School,Arts,Coursera,Mobile,Instructor-Led,2023-07-11,5.59,12,5,59.32,4
712,South Africa,46,Other,Postgraduate,Data Science,Coursera,Desktop,Instructor-Led,2023-10-17,4.7,8,5,32.99,5
713,South Africa,24,Female,Professional,Data Science,Udemy,Tablet,Self-Paced,2023-05-07,0.69,11,10,39.39,1
714,UAE,20,Other,Professional,Arts,YouTube Learning,Mobile,Hybrid,2023-11-05,4.14,5,0,66.27,1
715,Japan,49,Other,Professional,Medicine,edX,Desktop,Hybrid,2023-04-07,1.41,13,4,90.08,3
716,South Africa,28,Other,Professional,Data Science,edX,Mobile,Self-Paced,2023-02-15,3.65,11,2,28.74,3
717,Brazil,33,Other,Professional,Business,Udemy,Tablet,Self-Paced,2023-09-09,0.88,13,8,20.13,4
718,Australia,28,Male,Undergraduate,Computer Science,YouTube Learning,Laptop,Self-Paced,2023-12-27,3.18,16,1,30.75,4
719,UK,25,Male,Postgraduate,Computer Science,Khan Academy,Mobile,Instructor-Led,2023-05-13,5.29,14,10,98.64,5
720,USA,18,Female,High School,Data Science,Udacity,Mobile,Self-Paced,2023-02-02,3.72,15,7,47.37,1
721,China,45,Female,Professional,Engineering,edX,Tablet,Instructor-Led,2023-04-19,0.54,19,8,61.79,3
722,India,36,Male,High School,Arts,YouTube Learning,Desktop,Hybrid,2023-05-03,4.16,12,9,95.28,1
723,India,43,Other,Professional,Medicine,Khan Academy,Laptop,Self-Paced,2023-03-13,1.18,16,4,22.05,2
724,USA,35,Other,Professional,Business,Udacity,Desktop,Instructor-Led,2023-11-23,4.97,0,10,96.6,3
725,South Africa,39,Female,Undergraduate,Data Science,Udemy,Mobile,Self-Paced,2023-11-10,2.42,15,10,83.52,1
726,China,22,Female,Undergraduate,Business,Udemy,Laptop,Hybrid,2023-09-12,2.16,17,7,83.75,2
727,Pakistan,32,Male,Postgraduate,Data Science,Khan Academy,Mobile,Hybrid,2023-12-25,2.89,0,2,27.15,3
728,Germany,19,Other,Postgraduate,Arts,YouTube Learning,Desktop,Hybrid,2023-03-11,3.98,15,1,93.82,3
729,France,22,Female,High School,Computer Science,Coursera,Tablet,Hybrid,2023-11-25,5.81,13,3,82.81,2
730,Canada,35,Female,High School,Engineering,Coursera,Laptop,Instructor-Led,2023-10-31,4.6,3,9,94.98,3
731,Australia,29,Male,Professional,Computer Science,Udacity,Desktop,Instructor-Led,2023-08-05,2.51,4,8,45.57,5
732,Canada,33,Male,High School,Medicine,edX,Tablet,Hybrid,2023-03-16,2.13,7,7,85.29,4
733,China,33,Other,Professional,Computer Science,edX,Laptop,Hybrid,2023-12-19,5.98,18,7,29.88,2
734,China,40,Female,Undergraduate,Computer Science,Udacity,Desktop,Instructor-Led,2023-04-18,5.64,7,0,87.85,2
735,Japan,33,Female,Undergraduate,Data Science,Udacity,Desktop,Self-Paced,2023-08-05,5.95,12,6,74.23,1
736,Brazil,25,Other,Undergraduate,Arts,YouTube Learning,Desktop,Instructor-Led,2023-03-09,4.85,1,4,45.87,4
737,India,21,Other,Undergraduate,Arts,Khan Academy,Laptop,Self-Paced,2023-03-16,4.92,6,10,36.78,1
738,Brazil,36,Other,Professional,Business,YouTube Learning,Desktop,Self-Paced,2023-02-19,3.11,1,1,48.45,5
739,Brazil,39,Other,High School,Arts,YouTube Learning,Desktop,Instructor-Led,2023-01-18,2.68,9,9,29.5,2
740,UK,46,Other,Undergraduate,Computer Science,Udacity,Desktop,Instructor-Led,2023-11-20,2.52,3,1,72.26,1
741,Brazil,42,Female,Undergraduate,Computer Science,edX,Mobile,Hybrid,2023-12-22,4.87,5,6,79.63,4
742,Japan,48,Female,High School,Medicine,Udacity,Mobile,Self-Paced,2023-10-03,4.97,0,6,34.79,5
743,Japan,43,Female,High School,Computer Science,Udemy,Laptop,Hybrid,2023-12-04,1.49,19,2,91.81,1
744,Japan,34,Female,Undergraduate,Arts,YouTube Learning,Mobile,Self-Paced,2023-03-24,1.91,1,1,27.03,1
745,China,23,Other,Professional,Data Science,edX,Tablet,Hybrid,2023-06-03,5.7,9,10,23.69,5
746,Germany,24,Female,Undergraduate,Business,Udacity,Laptop,Hybrid,2023-10-03,4.28,1,3,60.85,1
747,France,31,Female,Undergraduate,Arts,Khan Academy,Mobile,Instructor-Led,2023-07-03,4.51,13,1,42.19,5
748,Brazil,32,Other,Undergraduate,Data Science,edX,Laptop,Instructor-Led,2023-12-13,4.32,17,3,54.03,1
749,Germany,19,Female,High School,Medicine,Coursera,Desktop,Self-Paced,2023-03-20,4.83,12,0,45.31,5
750,UAE,29,Female,High School,Computer Science,Khan Academy,Laptop,Instructor-Led,2023-06-18,2.5,10,4,71.21,2
751,UAE,46,Male,Postgraduate,Data Science,Udacity,Tablet,Hybrid,2023-02-23,1.18,16,4,82.62,5
752,Canada,37,Other,Professional,Arts,Udacity,Laptop,Instructor-Led,2023-05-19,5.43,5,5,68.6,4
753,Australia,32,Male,Postgraduate,Data Science,Udemy,Desktop,Hybrid,2023-01-05,4.42,4,2,74.93,4
754,France,42,Other,Undergraduate,Engineering,YouTube Learning,Mobile,Instructor-Led,2023-08-23,5.92,14,8,34.65,3
755,South Africa,30,Male,Undergraduate,Medicine,Coursera,Mobile,Hybrid,2023-07-28,5.15,20,1,81.65,1
756,South Africa,23,Female,Professional,Medicine,YouTube Learning,Mobile,Instructor-Led,2023-05-27,3.21,0,6,64.33,5
757,South Africa,37,Male,High School,Medicine,Khan Academy,Laptop,Hybrid,2023-01-08,5.51,0,6,69.3,5
758,India,18,Female,Professional,Arts,Udemy,Tablet,Self-Paced,2023-09-26,1.46,11,2,92.3,5
759,France,45,Female,Postgraduate,Business,Coursera,Desktop,Self-Paced,2023-06-23,1.87,17,1,93.12,3
760,Australia,46,Male,Postgraduate,Computer Science,Udacity,Desktop,Instructor-Led,2023-06-06,5.78,16,0,94.33,4
761,USA,21,Female,Professional,Business,Coursera,Laptop,Instructor-Led,2023-06-02,0.53,5,6,48.31,3
762,Pakistan,38,Female,Postgraduate,Arts,Udemy,Tablet,Self-Paced,2023-03-05,0.54,8,3,93.05,4
763,USA,37,Other,Undergraduate,Computer Science,Udemy,Tablet,Self-Paced,2023-08-13,2.92,4,5,72.5,4
764,China,32,Male,Professional,Arts,Udacity,Desktop,Hybrid,2023-03-10,4.59,1,2,51.56,2
765,Canada,22,Male,High School,Business,Udemy,Tablet,Hybrid,2024-01-01,4.63,12,8,30.19,4
766,South Africa,15,Female,Professional,Engineering,edX,Desktop,Self-Paced,2023-01-07,1.8,10,6,81.39,5
767,France,22,Female,Undergraduate,Data Science,Khan Academy,Laptop,Instructor-Led,2023-08-08,1.34,16,2,39.82,2
768,Germany,24,Male,High School,Business,Khan Academy,Mobile,Instructor-Led,2023-12-28,1.07,16,9,82.62,2
769,USA,39,Female,Postgraduate,Data Science,YouTube Learning,Laptop,Self-Paced,2023-04-09,2.84,19,3,94.33,1
770,France,22,Female,Postgraduate,Engineering,edX,Desktop,Self-Paced,2023-06-22,0.84,13,10,54.09,1
771,Germany,33,Female,Postgraduate,Medicine,Coursera,Desktop,Self-Paced,2023-06-13,1.5,0,0,91.61,3
772,Brazil,15,Other,Undergraduate,Engineering,edX,Tablet,Hybrid,2023-05-10,2.5,9,1,95.87,1
773,Australia,39,Male,High School,Business,YouTube Learning,Mobile,Self-Paced,2023-10-29,2.54,20,4,62.31,2
774,UK,19,Other,Postgraduate,Engineering,YouTube Learning,Desktop,Self-Paced,2023-10-28,5.36,6,3,97.47,4
775,South Africa,31,Other,Postgraduate,Engineering,Khan Academy,Mobile,Instructor-Led,2023-10-01,0.74,6,6,77.66,5
776,Australia,32,Other,Undergraduate,Engineering,Coursera,Mobile,Hybrid,2023-02-04,3.38,16,0,58.63,2
777,Canada,43,Other,Professional,Medicine,Khan Academy,Desktop,Hybrid,2023-04-08,2.69,17,8,79.26,1
778,South Africa,15,Other,Professional,Medicine,YouTube Learning,Tablet,Instructor-Led,2023-05-20,0.52,18,3,36.55,5
779,USA,49,Male,Postgraduate,Computer Science,YouTube Learning,Laptop,Instructor-Led,2023-04-23,1.98,3,2,43.71,2
780,Japan,22,Male,Postgraduate,Data Science,Udacity,Tablet,Instructor-Led,2023-03-10,4.85,20,3,41.63,2
781,Australia,33,Female,High School,Data Science,Coursera,Tablet,Self-Paced,2023-02-12,5.36,8,2,95.71,4
782,UK,39,Other,Postgraduate,Data Science,YouTube Learning,Laptop,Instructor-Led,2023-05-24,5.84,17,10,34.14,5
783,China,29,Other,Professional,Engineering,Udemy,Desktop,Self-Paced,2023-04-23,1.62,20,6,45.94,2
784,China,26,Other,Postgraduate,Computer Science,edX,Laptop,Self-Paced,2023-09-11,1.52,5,3,34.52,5
785,Germany,44,Other,Professional,Computer Science,YouTube Learning,Laptop,Hybrid,2023-07-21,1.53,4,1,74.99,4
786,UAE,17,Male,Undergraduate,Computer Science,edX,Laptop,Hybrid,2023-01-07,2.58,0,1,68.26,1
787,South Africa,20,Male,Undergraduate,Arts,Udacity,Desktop,Self-Paced,2023-11-04,5.81,3,8,21.08,3
788,Brazil,49,Male,High School,Computer Science,Coursera,Tablet,Self-Paced,2023-06-07,1.35,1,8,46.54,3
789,Germany,42,Female,Undergraduate,Engineering,YouTube Learning,Tablet,Self-Paced,2023-09-19,2.78,0,3,90.92,1
790,UK,29,Male,Postgraduate,Engineering,Coursera,Tablet,Self-Paced,2023-12-17,5.36,3,7,50.78,2
791,Canada,42,Other,Postgraduate,Medicine,Udemy,Desktop,Self-Paced,2023-07-04,5.56,1,9,93.87,2
792,France,46,Other,Postgraduate,Engineering,YouTube Learning,Mobile,Self-Paced,2023-12-08,3.94,9,5,74.97,1
793,South Africa,45,Male,High School,Medicine,Khan Academy,Tablet,Self-Paced,2023-03-18,1.31,4,6,82.22,4
794,China,42,Female,Professional,Medicine,YouTube Learning,Tablet,Self-Paced,2023-02-16,1.2,12,5,45.84,3
795,Japan,46,Other,Undergraduate,Arts,Coursera,Desktop,Hybrid,2023-12-01,2.61,17,7,93.73,5
796,India,15,Male,High School,Engineering,Udacity,Desktop,Self-Paced,2023-10-23,4.96,7,1,82.13,2
797,Canada,50,Female,Undergraduate,Business,Udemy,Mobile,Hybrid,2023-02-26,2.42,4,4,24.77,4
798,South Africa,42,Female,High School,Data Science,Coursera,Mobile,Instructor-Led,2023-03-12,4.33,4,6,29.38,1
799,Germany,19,Male,Professional,Business,Udemy,Desktop,Hybrid,2023-11-01,0.67,11,2,89.64,1
800,South Africa,36,Female,High School,Engineering,Coursera,Laptop,Self-Paced,2023-03-13,4.34,9,7,79.85,4
801,Pakistan,42,Other,Professional,Medicine,YouTube Learning,Tablet,Hybrid,2023-11-25,4.63,16,2,22.57,1
802,Japan,39,Male,Undergraduate,Arts,Udacity,Mobile,Self-Paced,2023-09-14,1.75,5,4,44.48,1
803,South Africa,44,Female,Postgraduate,Data Science,YouTube Learning,Desktop,Instructor-Led,2023-07-20,4.6,17,9,34.7,1
804,UK,21,Male,Postgraduate,Medicine,edX,Mobile,Self-Paced,2023-03-26,2.54,13,3,24.37,3
805,UAE,34,Male,Undergraduate,Data Science,Coursera,Laptop,Instructor-Led,2023-05-25,1.09,6,9,33.02,1
806,USA,35,Male,Postgraduate,Computer Science,edX,Tablet,Instructor-Led,2023-02-13,3.61,18,7,98.13,1
807,India,41,Other,High School,Medicine,Udemy,Mobile,Hybrid,2023-09-14,4.64,11,2,35.59,1
808,Canada,44,Male,High School,Data Science,Udemy,Laptop,Hybrid,2023-07-15,5.28,1,4,58.16,2
809,Brazil,48,Female,Professional,Business,edX,Tablet,Instructor-Led,2023-12-01,4.45,16,8,31.27,5
810,Australia,19,Male,Professional,Computer Science,Coursera,Laptop,Instructor-Led,2023-11-16,2.87,12,3,88.48,2
811,China,35,Male,Postgraduate,Business,Coursera,Tablet,Hybrid,2023-10-08,4.89,2,7,89.4,1
812,France,43,Other,Undergraduate,Computer Science,Udacity,Desktop,Self-Paced,2023-07-06,0.89,14,4,48.27,4
813,China,38,Other,Postgraduate,Engineering,Coursera,Desktop,Hybrid,2023-07-06,2.71,19,10,88.72,2
814,South Africa,30,Other,High School,Business,Coursera,Tablet,Instructor-Led,2023-08-19,5.32,1,9,41.03,1
815,Brazil,20,Female,Professional,Arts,YouTube Learning,Desktop,Self-Paced,2023-03-23,5.2,7,6,65.61,4
816,Pakistan,36,Male,Postgraduate,Engineering,Udacity,Desktop,Self-Paced,2023-02-13,1.1,12,6,34.42,2
817,Canada,45,Male,Undergraduate,Engineering,Udacity,Mobile,Hybrid,2023-12-26,1.13,14,0,79.3,5
818,USA,28,Male,Professional,Engineering,edX,Laptop,Self-Paced,2023-07-14,4.95,13,7,24.99,2
819,Japan,28,Other,Postgraduate,Business,Coursera,Mobile,Instructor-Led,2023-03-14,2.73,9,7,25.54,4
820,China,45,Other,Undergraduate,Data Science,Khan Academy,Tablet,Hybrid,2023-06-25,2.13,6,5,97.07,4
821,South Africa,24,Female,Postgraduate,Computer Science,Udemy,Desktop,Self-Paced,2023-10-20,0.55,19,3,51.13,1
822,South Africa,15,Female,Undergraduate,Data Science,Khan Academy,Mobile,Self-Paced,2023-09-13,1.12,13,4,89.14,5
823,Pakistan,28,Female,Undergraduate,Business,YouTube Learning,Mobile,Instructor-Led,2023-04-22,1.53,17,2,79.66,5
824,Brazil,44,Female,Professional,Engineering,edX,Desktop,Hybrid,2023-07-06,5.43,16,1,21.3,4
825,Japan,25,Other,Professional,Arts,edX,Desktop,Hybrid,2023-06-21,1.47,13,5,29.07,2
826,UK,16,Other,Professional,Computer Science,Khan Academy,Mobile,Hybrid,2023-05-26,5.66,3,1,76.17,1
827,Germany,44,Other,Professional,Computer Science,Udemy,Desktop,Self-Paced,2023-08-16,4.93,9,6,60.27,2
828,USA,38,Male,Postgraduate,Engineering,YouTube Learning,Tablet,Instructor-Led,2023-06-29,5.53,13,10,97.41,4
829,USA,24,Female,Postgraduate,Engineering,Udemy,Desktop,Self-Paced,2023-08-01,0.52,13,0,73.86,1
830,UAE,42,Male,Professional,Data Science,Udemy,Desktop,Instructor-Led,2023-10-12,1.56,20,6,97.88,1
831,Brazil,40,Other,Postgraduate,Medicine,Udemy,Tablet,Self-Paced,2023-09-22,1.77,4,8,32.68,1
832,USA,49,Male,Professional,Computer Science,YouTube Learning,Laptop,Instructor-Led,2023-02-17,2.91,20,9,27.46,2
833,France,27,Other,Undergraduate,Data Science,Khan Academy,Tablet,Hybrid,2023-11-21,2.47,7,10,70.52,2
834,UK,22,Female,High School,Computer Science,Udemy,Tablet,Instructor-Led,2023-01-27,5.64,20,0,42.0,5
835,UK,46,Male,Professional,Computer Science,Khan Academy,Mobile,Self-Paced,2023-04-03,3.22,11,3,27.42,4
836,Canada,34,Male,Undergraduate,Data Science,Udacity,Mobile,Self-Paced,2023-12-18,5.39,20,7,53.59,2
837,USA,25,Other,Postgraduate,Computer Science,Udemy,Mobile,Hybrid,2023-06-25,3.16,19,9,99.5,5
838,Germany,16,Female,Undergraduate,Business,Coursera,Laptop,Instructor-Led,2023-01-12,4.69,6,5,61.44,1
839,China,46,Female,Professional,Business,edX,Laptop,Self-Paced,2023-05-21,5.74,11,8,58.53,3
840,UAE,34,Male,Undergraduate,Data Science,Khan Academy,Desktop,Instructor-Led,2023-12-18,4.45,12,1,87.68,5
841,Australia,39,Female,Undergraduate,Medicine,edX,Tablet,Hybrid,2023-08-05,1.99,10,9,67.71,1
842,Pakistan,33,Other,Postgraduate,Arts,Coursera,Mobile,Self-Paced,2023-02-02,5.39,16,4,55.95,5
843,Brazil,38,Female,Undergraduate,Engineering,Coursera,Mobile,Instructor-Led,2023-06-15,1.52,7,1,54.35,2
844,Germany,50,Male,Professional,Engineering,Udacity,Laptop,Hybrid,2023-12-19,2.31,14,9,20.87,3
845,Australia,41,Other,Professional,Engineering,edX,Laptop,Self-Paced,2023-04-22,2.03,19,10,28.23,1
846,UK,43,Male,Postgraduate,Medicine,Khan Academy,Laptop,Hybrid,2023-01-26,3.24,8,6,84.22,1
847,France,23,Female,High School,Medicine,Udacity,Mobile,Instructor-Led,2023-01-11,4.04,18,0,42.8,4
848,India,37,Female,High School,Medicine,edX,Desktop,Hybrid,2023-11-27,3.08,13,4,21.3,3
849,India,21,Male,Undergraduate,Computer Science,Coursera,Laptop,Self-Paced,2023-01-25,4.33,14,7,51.47,1
850,Germany,38,Other,High School,Data Science,Coursera,Tablet,Self-Paced,2023-06-15,4.48,7,2,88.91,1
851,UAE,39,Female,Undergraduate,Business,Udacity,Desktop,Self-Paced,2023-02-26,2.17,8,5,23.84,5
852,Brazil,22,Other,Undergraduate,Medicine,Khan Academy,Desktop,Instructor-Led,2023-03-06,1.31,18,6,45.55,4
853,South Africa,20,Female,Undergraduate,Data Science,YouTube Learning,Laptop,Hybrid,2023-06-14,3.15,2,4,81.81,3
854,China,39,Male,Professional,Computer Science,edX,Laptop,Hybrid,2023-02-09,3.22,6,0,26.01,2
855,Japan,21,Male,Undergraduate,Engineering,Khan Academy,Desktop,Hybrid,2023-09-28,2.22,9,7,61.11,2
856,Canada,34,Other,High School,Business,Khan Academy,Mobile,Hybrid,2023-09-20,2.7,2,4,36.24,4
857,China,48,Female,Postgraduate,Engineering,Coursera,Mobile,Instructor-Led,2023-02-26,5.42,5,4,39.24,1
858,USA,43,Female,Postgraduate,Computer Science,Coursera,Desktop,Hybrid,2023-08-09,2.68,13,8,36.97,3
859,Japan,46,Other,Professional,Computer Science,YouTube Learning,Mobile,Hybrid,2023-08-05,1.54,5,9,35.51,3
860,France,30,Male,High School,Engineering,Udemy,Desktop,Instructor-Led,2023-05-08,1.71,1,0,96.72,5
861,Canada,28,Female,Postgraduate,Data Science,Udacity,Tablet,Hybrid,2023-07-21,4.54,8,7,28.1,2
862,South Africa,30,Male,Postgraduate,Data Science,Coursera,Laptop,Self-Paced,2023-01-02,3.27,19,7,27.54,3
863,Pakistan,36,Male,Undergraduate,Engineering,Coursera,Laptop,Hybrid,2023-06-20,1.28,0,10,91.99,4
864,Germany,45,Male,High School,Computer Science,Udacity,Tablet,Self-Paced,2023-01-05,5.83,18,0,67.52,4
865,UAE,36,Female,Professional,Data Science,edX,Tablet,Hybrid,2023-09-26,4.65,3,1,60.25,3
866,Japan,45,Male,Postgraduate,Data Science,Udacity,Mobile,Self-Paced,2023-09-07,3.02,11,4,40.28,3
867,USA,30,Other,Professional,Engineering,Udemy,Mobile,Self-Paced,2023-07-30,4.13,4,5,88.5,4
868,China,48,Male,Postgraduate,Data Science,edX,Tablet,Instructor-Led,2023-07-13,5.81,20,10,71.1,5
869,Australia,48,Other,Postgraduate,Medicine,Coursera,Desktop,Instructor-Led,2023-10-29,5.97,9,3,53.38,1
870,China,24,Female,Undergraduate,Medicine,edX,Laptop,Instructor-Led,2023-10-18,4.86,9,1,97.45,1
871,Germany,33,Other,High School,Computer Science,Khan Academy,Tablet,Self-Paced,2023-09-07,4.9,0,7,43.06,1
872,India,33,Other,Undergraduate,Computer Science,YouTube Learning,Tablet,Self-Paced,2023-08-09,5.09,1,4,48.18,2
873,China,37,Male,Professional,Arts,Khan Academy,Mobile,Instructor-Led,2023-04-11,5.55,9,3,54.56,1
874,UAE,23,Other,Undergraduate,Engineering,Udemy,Desktop,Hybrid,2023-06-04,1.45,13,10,67.76,3
875,Japan,26,Female,Professional,Computer Science,Udemy,Desktop,Hybrid,2023-04-13,0.97,18,10,44.08,4
876,Pakistan,44,Female,Professional,Arts,Coursera,Mobile,Instructor-Led,2023-06-10,4.27,11,7,60.31,3
877,Japan,38,Male,Postgraduate,Computer Science,Khan Academy,Laptop,Instructor-Led,2023-02-15,3.88,9,3,80.47,5
878,UK,18,Female,High School,Engineering,Udacity,Mobile,Instructor-Led,2023-12-10,4.94,16,7,20.48,1
879,Brazil,47,Other,High School,Data Science,Udemy,Laptop,Hybrid,2023-10-17,2.32,1,1,58.52,5
880,Brazil,34,Other,High School,Arts,Udacity,Laptop,Self-Paced,2023-09-11,5.42,20,2,30.91,3
881,Germany,28,Male,Professional,Computer Science,Udacity,Desktop,Instructor-Led,2023-02-04,3.82,3,8,20.0,1
882,Japan,31,Other,Professional,Data Science,Udacity,Mobile,Instructor-Led,2023-01-29,2.15,15,2,94.08,2
883,South Africa,49,Male,Professional,Arts,edX,Tablet,Hybrid,2023-03-16,1.52,7,2,70.9,5
884,South Africa,21,Female,Professional,Arts,Udemy,Mobile,Instructor-Led,2023-02-21,3.21,8,6,96.73,4
885,Brazil,43,Male,Postgraduate,Business,Khan Academy,Desktop,Instructor-Led,2023-08-23,2.64,18,4,29.61,1
886,South Africa,48,Female,High School,Business,YouTube Learning,Laptop,Instructor-Led,2023-01-05,2.47,16,3,98.54,3
887,Pakistan,19,Other,Professional,Arts,Khan Academy,Laptop,Hybrid,2023-12-02,2.37,4,4,77.54,3
888,South Africa,35,Other,Postgraduate,Medicine,Udacity,Desktop,Self-Paced,2023-12-29,4.76,16,4,94.19,2
889,China,45,Female,Undergraduate,Data Science,Udemy,Mobile,Self-Paced,2023-01-24,4.53,7,1,22.36,1
890,France,22,Male,High School,Arts,edX,Mobile,Self-Paced,2023-07-16,2.81,2,0,80.47,5
891,Japan,27,Male,Postgraduate,Arts,Khan Academy,Tablet,Self-Paced,2023-06-14,2.97,4,10,28.61,5
892,Australia,16,Other,High School,Business,Coursera,Laptop,Self-Paced,2023-04-14,2.89,16,3,79.37,1
893,Brazil,48,Female,Undergraduate,Business,Udacity,Desktop,Hybrid,2023-07-04,3.63,2,5,81.95,2
894,Pakistan,39,Male,High School,Business,Udacity,Tablet,Self-Paced,2023-06-30,5.45,4,1,48.52,4
895,Germany,33,Female,Professional,Data Science,edX,Mobile,Self-Paced,2023-03-02,0.78,17,5,59.9,1
896,France,40,Other,High School,Medicine,YouTube Learning,Mobile,Hybrid,2023-05-28,3.66,16,9,25.98,5
897,India,41,Female,Undergraduate,Engineering,Coursera,Laptop,Self-Paced,2023-08-30,5.92,20,0,94.95,1
898,UK,17,Female,High School,Arts,Udacity,Mobile,Hybrid,2023-10-08,2.31,1,3,85.34,4
899,China,47,Male,Postgraduate,Arts,Khan Academy,Tablet,Self-Paced,2023-09-03,1.99,1,1,95.73,1
900,Pakistan,16,Other,Professional,Computer Science,Khan Academy,Desktop,Hybrid,2023-01-11,0.64,6,8,94.5,5
901,UK,38,Female,Undergraduate,Engineering,Khan Academy,Mobile,Self-Paced,2023-03-06,2.85,4,1,54.38,4
902,USA,15,Other,Undergraduate,Computer Science,Coursera,Mobile,Self-Paced,2023-04-29,0.56,13,8,27.36,5
903,France,23,Other,Professional,Arts,YouTube Learning,Mobile,Hybrid,2023-08-13,0.74,11,9,34.45,2
904,Germany,43,Other,Postgraduate,Engineering,Udacity,Tablet,Hybrid,2023-02-09,5.66,6,7,26.11,3
905,USA,37,Female,Professional,Engineering,Coursera,Laptop,Self-Paced,2023-05-06,1.97,17,8,62.15,1
906,South Africa,24,Male,Undergraduate,Data Science,Khan Academy,Desktop,Self-Paced,2023-09-24,4.58,6,1,38.44,3
907,France,20,Male,Postgraduate,Medicine,Khan Academy,Desktop,Self-Paced,2023-01-11,0.69,8,9,59.91,4
908,Brazil,42,Other,High School,Data Science,edX,Mobile,Hybrid,2023-07-15,0.74,6,6,50.77,2
909,Germany,16,Female,Professional,Arts,YouTube Learning,Mobile,Self-Paced,2023-06-28,5.51,10,4,94.98,5
910,Pakistan,48,Female,Undergraduate,Arts,Khan Academy,Laptop,Self-Paced,2023-10-11,4.47,9,8,51.05,4
911,UAE,49,Female,Postgraduate,Medicine,Khan Academy,Mobile,Hybrid,2023-01-08,4.25,8,1,42.46,2
912,UK,34,Other,Postgraduate,Engineering,Udemy,Desktop,Instructor-Led,2023-05-21,4.13,20,9,48.94,1
913,Germany,41,Male,High School,Engineering,Udacity,Tablet,Self-Paced,2023-01-09,3.07,11,7,55.19,5
914,Canada,29,Other,Undergraduate,Business,Udacity,Mobile,Self-Paced,2023-08-14,4.71,8,4,34.38,4
915,India,17,Other,Undergraduate,Computer Science,YouTube Learning,Tablet,Instructor-Led,2023-02-28,1.51,16,7,72.37,5
916,Australia,30,Female,High School,Computer Science,Udacity,Desktop,Self-Paced,2023-01-09,5.22,11,8,74.27,1
917,UK,42,Female,Undergraduate,Computer Science,edX,Tablet,Instructor-Led,2023-09-19,1.62,18,5,26.2,4
918,Canada,38,Male,Postgraduate,Business,Udacity,Mobile,Self-Paced,2023-07-28,2.56,9,9,91.79,1
919,Germany,39,Other,High School,Data Science,YouTube Learning,Laptop,Instructor-Led,2023-11-08,2.22,16,9,36.92,3
920,Australia,50,Other,Professional,Medicine,YouTube Learning,Mobile,Hybrid,2023-11-29,0.93,7,9,26.28,5
921,France,27,Other,Postgraduate,Business,edX,Laptop,Instructor-Led,2023-01-27,4.13,16,7,68.57,3
922,South Africa,41,Female,High School,Engineering,Udacity,Mobile,Instructor-Led,2023-04-29,4.62,3,3,56.47,4
923,Canada,49,Male,Professional,Data Science,Udacity,Laptop,Hybrid,2023-12-01,1.77,13,3,58.73,5
924,Pakistan,47,Male,Professional,Data Science,Udemy,Laptop,Instructor-Led,2023-05-14,2.38,3,1,83.67,4
925,Canada,17,Female,High School,Data Science,Udemy,Mobile,Self-Paced,2023-01-08,2.8,17,7,33.34,1
926,Pakistan,50,Male,Postgraduate,Computer Science,edX,Tablet,Hybrid,2023-09-21,5.55,13,5,89.35,2
927,China,41,Other,Professional,Data Science,Khan Academy,Tablet,Instructor-Led,2023-11-08,5.97,1,1,69.33,3
928,Canada,15,Other,Postgraduate,Data Science,YouTube Learning,Desktop,Instructor-Led,2023-12-25,1.51,18,8,30.77,1
929,Germany,34,Female,Postgraduate,Computer Science,Udacity,Desktop,Instructor-Led,2023-06-14,3.3,18,4,55.09,1
930,Pakistan,48,Female,Postgraduate,Computer Science,edX,Tablet,Self-Paced,2023-06-15,4.67,4,0,50.73,2
931,France,21,Male,Postgraduate,Business,Coursera,Laptop,Hybrid,2023-03-02,3.18,7,2,43.03,3
932,UAE,27,Male,Professional,Computer Science,edX,Laptop,Instructor-Led,2023-09-18,0.65,1,8,80.39,5
